stage_id,race_id,race_name,race_date,stage_date,stage_name,stage_number,stage_type,classification,nation,race_link,stage_link,race_category,stage_points_scale,stage_ranking,profile_score,parcours_type,parcours_type_name,pcs_city_start,pcs_city_finish,start_time,avg_speed_winner,distance,elevation_gain,elevation_loss,elevation_average,elevation_maximum,elevation_minimum,temp_avg,temp_max,temp_min,_1000_to_1500_m,_1500_to_2000_m,_2000_to_2500_m,_2500_to_3000_m,_3000_to_3500_m,race_total_distance,race_total_elevation_gain
3929,2334,Vuelta Pilsen a Colombia,2012-06-12,2012-06-20,Stage 7,7,Stage,2.2,co,https://www.procyclingstats.com/race/vuelta-pilsen-a-colombia/2012,https://www.procyclingstats.com/race/vuelta-pilsen-a-colombia/2012/stage-7,ME - Men Elite,2.2.Stage,226,,0,,Popayan,Palmira,,48.77,149100.0,,,,,,,,,,,,,,,
3930,2334,Vuelta Pilsen a Colombia,2012-06-12,2012-06-21,Stage 8,8,Stage,2.2,co,https://www.procyclingstats.com/race/vuelta-pilsen-a-colombia/2012,https://www.procyclingstats.com/race/vuelta-pilsen-a-colombia/2012/stage-8,ME - Men Elite,2.2.Stage,226,,0,,Palmira,Dosquebradas,,47.438,198200.0,,,,,,,,,,,,,,,
3931,2334,Vuelta Pilsen a Colombia,2012-06-12,2012-06-22,Stage 9,9,Stage,2.2,co,https://www.procyclingstats.com/race/vuelta-pilsen-a-colombia/2012,https://www.procyclingstats.com/race/vuelta-pilsen-a-colombia/2012/stage-9,ME - Men Elite,2.2.Stage,226,,0,,Dosquebradas,Manizales,,40.36,119500.0,,,,,,,,,,,,,,,
3932,2334,Vuelta Pilsen a Colombia,2012-06-12,2012-06-23,Stage 10,10,Stage,2.2,co,https://www.procyclingstats.com/race/vuelta-pilsen-a-colombia/2012,https://www.procyclingstats.com/race/vuelta-pilsen-a-colombia/2012/stage-10,ME - Men Elite,2.2.Stage,226,,0,,Manizales,Medellin,,42.629,196400.0,,,,,,,,,,,,,,,
3933,2334,Vuelta Pilsen a Colombia,2012-06-12,2012-06-24,Stage 11 (ITT),11,Individual Time Trial,2.2,co,https://www.procyclingstats.com/race/vuelta-pilsen-a-colombia/2012,https://www.procyclingstats.com/race/vuelta-pilsen-a-colombia/2012/stage-11,ME - Men Elite,2.2.Stage,226,,0,,Medellin,Alto de Las Palmas,,31.26,27800.0,,,,,,,,,,,,,,,
3934,2335,Lotto-Decca Tour,2012-08-25,2012-08-25,Stage 1,1,Stage,2.2,be,https://www.procyclingstats.com/race/lotto-belgium-tour/2012,https://www.procyclingstats.com/race/lotto-belgium-tour/2012/stage-1,WE - Women Elite,,208,,0,,Nijlen,Nijlen,,42.751,99300.0,,,,,,,,,,,,,,,
3935,2335,Lotto-Decca Tour,2012-08-25,2012-08-26,Stage 2,2,Stage,2.2,be,https://www.procyclingstats.com/race/lotto-belgium-tour/2012,https://www.procyclingstats.com/race/lotto-belgium-tour/2012/stage-2,WE - Women Elite,,208,,0,,Dendermonde,Grembergen,,39.57,109600.0,,,,,,,,,,,,,,,
3936,2335,Lotto-Decca Tour,2012-08-25,2012-08-27,Stage 3,3,Stage,2.2,be,https://www.procyclingstats.com/race/lotto-belgium-tour/2012,https://www.procyclingstats.com/race/lotto-belgium-tour/2012/stage-3,WE - Women Elite,,208,,0,,Geraardsbergen,Geraardsbergen,,37.138,92700.0,,,,,,,,,,,,,,,
3937,2336,Rabo Ster Zeeuwsche Eilanden,2012-06-14,2012-06-14,Prologue,,Prologue,2.2,nl,https://www.procyclingstats.com/race/raboster-zeeuwsche-eilanden/2012,https://www.procyclingstats.com/race/raboster-zeeuwsche-eilanden/2012/prologue,WE - Women Elite,F-2.2.Stage,178,,0,,Middelburg,Middelburg,,47.619,5000.0,,,,,,,,,,,,,,,
3938,2336,Rabo Ster Zeeuwsche Eilanden,2012-06-14,2012-06-15,Stage 2,2,Stage,2.2,nl,https://www.procyclingstats.com/race/raboster-zeeuwsche-eilanden/2012,https://www.procyclingstats.com/race/raboster-zeeuwsche-eilanden/2012/stage-2,WE - Women Elite,F-2.2.Stage,178,,0,,Middelburg,Vlissingen,,39.699,105600.0,,,,,,,,,,,,,,,
3939,2336,Rabo Ster Zeeuwsche Eilanden,2012-06-14,2012-06-16,Stage 3,3,Stage,2.2,nl,https://www.procyclingstats.com/race/raboster-zeeuwsche-eilanden/2012,https://www.procyclingstats.com/race/raboster-zeeuwsche-eilanden/2012/stage-3,WE - Women Elite,F-2.2.Stage,178,,0,,Westkapelle,Westkapelle,,35.973,131200.0,,,,,,,,,,,,,,,
3940,2337,The Maha Chakri Sirindhon\'s Cup Women\'s Tour of Thailand,2012-04-08,2012-04-08,Stage 1,1,Stage,2.2,th,https://www.procyclingstats.com/race/tour-of-thailand-we/2012,https://www.procyclingstats.com/race/tour-of-thailand-we/2012/stage-1,WE - Women Elite,F-2.2.Stage,170,,0,,Chiang Rai,Chiang Saen,,33.991,96100.0,,,,,,,,,,,,,,,
3941,2337,The Maha Chakri Sirindhon\'s Cup Women\'s Tour of Thailand,2012-04-08,2012-04-09,Stage 2,2,Stage,2.2,th,https://www.procyclingstats.com/race/tour-of-thailand-we/2012,https://www.procyclingstats.com/race/tour-of-thailand-we/2012/stage-2,WE - Women Elite,F-2.2.Stage,170,,0,,Chiang Rai,Chiang Khong,,,,,,,,,,,,,,,,,,
3942,2337,The Maha Chakri Sirindhon\'s Cup Women\'s Tour of Thailand,2012-04-08,2012-04-10,Stage 3,3,Stage,2.2,th,https://www.procyclingstats.com/race/tour-of-thailand-we/2012,https://www.procyclingstats.com/race/tour-of-thailand-we/2012/stage-3,WE - Women Elite,F-2.2.Stage,170,,0,,Chiang Rai,Mae Chan,,,,,,,,,,,,,,,,,,
3943,2338,Carpathia Couriers Paths,2012-05-03,2012-05-03,Stage 1,1,Stage,2.2U,pl,https://www.procyclingstats.com/race/carpathia-couriers-paths/2012,https://www.procyclingstats.com/race/carpathia-couriers-paths/2012/stage-1,MU - Men U23,2.2.Stage,63,,0,,Radlow,Tuchow,,43.547,124000.0,,,,,,,,,,,,,,,
3944,2338,Carpathia Couriers Paths,2012-05-03,2012-05-04,Stage 2,2,Stage,2.2U,pl,https://www.procyclingstats.com/race/carpathia-couriers-paths/2012,https://www.procyclingstats.com/race/carpathia-couriers-paths/2012/stage-2,MU - Men U23,2.2.Stage,63,,0,,Zapora Niedzica,Jablonka,,38.697,130000.0,,,,,,,,,,,,,,,
3945,2338,Carpathia Couriers Paths,2012-05-03,2012-05-05,Stage 3,3,Stage,2.2U,pl,https://www.procyclingstats.com/race/carpathia-couriers-paths/2012,https://www.procyclingstats.com/race/carpathia-couriers-paths/2012/stage-3,MU - Men U23,2.2.Stage,63,,0,,Stara Bystrica,Stara Bystrica,,41.75,147000.0,,,,,,,,,,,,,,,
3946,2338,Carpathia Couriers Paths,2012-05-03,2012-05-06,Stage 4,4,Stage,2.2U,pl,https://www.procyclingstats.com/race/carpathia-couriers-paths/2012,https://www.procyclingstats.com/race/carpathia-couriers-paths/2012/stage-4,MU - Men U23,2.2.Stage,63,,0,,Stara Bystrica,Lazy Pod Makytou,,49.486,155000.0,,,,,,,,,,,,,,,
3947,2339,Heydar Aliyev Anniversary Tour,2012-05-09,2012-05-09,Stage 1 (TTT),1,Team Time Trial,2.2U,az,https://www.procyclingstats.com/race/heydar-aliyev-anniversary-tour/2012,https://www.procyclingstats.com/race/heydar-aliyev-anniversary-tour/2012/stage-1,MU - Men U23,2.2.TTT,37,,0,,Baku,Baku,,49.136,30000.0,,,,,,,,,,,,,,,
3948,2339,Heydar Aliyev Anniversary Tour,2012-05-09,2012-05-10,Stage 2,2,Stage,2.2U,az,https://www.procyclingstats.com/race/heydar-aliyev-anniversary-tour/2012,https://www.procyclingstats.com/race/heydar-aliyev-anniversary-tour/2012/stage-2,MU - Men U23,2.2.Stage,37,,0,,Baku,Ismayilli,,37.493,176000.0,,,,,,,,,,,,,,,
3949,2339,Heydar Aliyev Anniversary Tour,2012-05-09,2012-05-11,Stage 3,3,Stage,2.2U,az,https://www.procyclingstats.com/race/heydar-aliyev-anniversary-tour/2012,https://www.procyclingstats.com/race/heydar-aliyev-anniversary-tour/2012/stage-3,MU - Men U23,2.2.Stage,37,,0,,Qabala,Qabala,,39.859,160000.0,,,,,,,,,,,,,,,
3950,2339,Heydar Aliyev Anniversary Tour,2012-05-09,2012-05-12,Stage 4,4,Stage,2.2U,az,https://www.procyclingstats.com/race/heydar-aliyev-anniversary-tour/2012,https://www.procyclingstats.com/race/heydar-aliyev-anniversary-tour/2012/stage-4,MU - Men U23,2.2.Stage,37,,0,,Ismayilli,Qabala,,42.41,114000.0,,,,,,,,,,,,,,,
3951,2339,Heydar Aliyev Anniversary Tour,2012-05-09,2012-05-13,Stage 5,5,Stage,2.2U,az,https://www.procyclingstats.com/race/heydar-aliyev-anniversary-tour/2012,https://www.procyclingstats.com/race/heydar-aliyev-anniversary-tour/2012/stage-5,MU - Men U23,2.2.Stage,37,,0,,Baku,Baku,,41.632,123000.0,,,,,,,,,,,,,,,
3952,2340,Post Danmark Rundt,2012-08-22,2012-08-22,Stage 1,1,Stage,2.HC,dk,https://www.procyclingstats.com/race/tour-of-denmark/2012,https://www.procyclingstats.com/race/tour-of-denmark/2012/stage-1,ME - Men Elite,2.PRO.Stage,57,,1,Flat,Randers,Randers,,38.87,191200.0,,,,,,,,,,,,,,,
3953,2340,Post Danmark Rundt,2012-08-22,2012-08-23,Stage 2,2,Stage,2.HC,dk,https://www.procyclingstats.com/race/tour-of-denmark/2012,https://www.procyclingstats.com/race/tour-of-denmark/2012/stage-2,ME - Men Elite,2.PRO.Stage,57,,1,Flat,Logstor,Aarhus,,40.63,211500.0,,,,,,,,,,,,,,,
3954,2340,Post Danmark Rundt,2012-08-22,2012-08-24,Stage 3,3,Stage,2.HC,dk,https://www.procyclingstats.com/race/tour-of-denmark/2012,https://www.procyclingstats.com/race/tour-of-denmark/2012/stage-3,ME - Men Elite,2.PRO.Stage,57,,2,"Hills, flat finish",Silkeborg,Vejle,,39.178,184800.0,,,,,,,,,,,,,,,
3955,2340,Post Danmark Rundt,2012-08-22,2012-08-25,Stage 4,4,Stage,2.HC,dk,https://www.procyclingstats.com/race/tour-of-denmark/2012,https://www.procyclingstats.com/race/tour-of-denmark/2012/stage-4,ME - Men Elite,2.PRO.Stage,57,,1,Flat,Ringe,Odense,,44.884,91700.0,,,,,,,,,,,,,,,
3956,2340,Post Danmark Rundt,2012-08-22,2012-08-25,Stage 5 (ITT),5,Individual Time Trial,2.HC,dk,https://www.procyclingstats.com/race/tour-of-denmark/2012,https://www.procyclingstats.com/race/tour-of-denmark/2012/stage-5,ME - Men Elite,2.PRO.Stage,57,,1,Flat,Kerteminde,Kerteminde,,52.41,14500.0,,,,,,,,,,,,,,,
3957,2340,Post Danmark Rundt,2012-08-22,2012-08-26,Stage 6,6,Stage,2.HC,dk,https://www.procyclingstats.com/race/tour-of-denmark/2012,https://www.procyclingstats.com/race/tour-of-denmark/2012/stage-6,ME - Men Elite,2.PRO.Stage,57,,1,Flat,Slagelse,Frederiksberg,,46.373,163800.0,,,,,,,,,,,,,,,
3958,2341,Tour of Belgium,2012-05-23,2012-05-23,Stage 1,1,Stage,2.HC,be,https://www.procyclingstats.com/race/tour-of-belgium/2012,https://www.procyclingstats.com/race/tour-of-belgium/2012/stage-1,ME - Men Elite,2.PRO.Stage,61,,1,Flat,Mechelen,Buggenhout,,45.59,162000.0,,,,,,,,,,,,,,,
3959,2341,Tour of Belgium,2012-05-23,2012-05-24,Stage 2,2,Stage,2.HC,be,https://www.procyclingstats.com/race/tour-of-belgium/2012,https://www.procyclingstats.com/race/tour-of-belgium/2012/stage-2,ME - Men Elite,2.PRO.Stage,61,,1,Flat,Lochristi,Knokke-Heist,,44.957,169500.0,,,,,,,,,,,,,,,
3960,2341,Tour of Belgium,2012-05-23,2012-05-25,Stage 3,3,Stage,2.HC,be,https://www.procyclingstats.com/race/tour-of-belgium/2012,https://www.procyclingstats.com/race/tour-of-belgium/2012/stage-3,ME - Men Elite,2.PRO.Stage,61,,1,Flat,Knokke-Heist,Beveren,,40.153,163000.0,,,,,,,,,,,,,,,
3961,2341,Tour of Belgium,2012-05-23,2012-05-26,Stage 4 (ITT),4,Individual Time Trial,2.HC,be,https://www.procyclingstats.com/race/tour-of-belgium/2012,https://www.procyclingstats.com/race/tour-of-belgium/2012/stage-4,ME - Men Elite,2.PRO.Stage,61,,0,,Turnhout,Arendonk,,51.108,20500.0,,,,,,,,,,,,,,,
3962,2341,Tour of Belgium,2012-05-23,2012-05-27,Stage 5,5,Stage,2.HC,be,https://www.procyclingstats.com/race/tour-of-belgium/2012,https://www.procyclingstats.com/race/tour-of-belgium/2012/stage-5,ME - Men Elite,2.PRO.Stage,61,,0,,Clavier,Engis,,41.801,212000.0,,,,,,,,,,,,,,,
3963,2342,USA Pro Cycling Challenge,2012-08-20,2012-08-20,Stage 1,1,Stage,2.HC,us,https://www.procyclingstats.com/race/usa-pro-challenge/2012,https://www.procyclingstats.com/race/usa-pro-challenge/2012/stage-1,ME - Men Elite,2.PRO.Stage,68,,1,Flat,Durango,Telluride,,42.857,202000.0,,,,,,,,,,,,,,,
3964,2342,USA Pro Cycling Challenge,2012-08-20,2012-08-21,Stage 2,2,Stage,2.HC,us,https://www.procyclingstats.com/race/usa-pro-challenge/2012,https://www.procyclingstats.com/race/usa-pro-challenge/2012/stage-2,ME - Men Elite,2.PRO.Stage,68,,3,"Hills, uphill finish",Montrose,Crested Butte,,41.127,159300.0,,,,,,,,,,,,,,,
3965,2342,USA Pro Cycling Challenge,2012-08-20,2012-08-22,Stage 3,3,Stage,2.HC,us,https://www.procyclingstats.com/race/usa-pro-challenge/2012,https://www.procyclingstats.com/race/usa-pro-challenge/2012/stage-3,ME - Men Elite,2.PRO.Stage,68,,4,"Mountains, flat finish",Gunnison,Aspen,,41.728,210100.0,,,,,,,,,,,,,,,
3966,2342,USA Pro Cycling Challenge,2012-08-20,2012-08-23,Stage 4,4,Stage,2.HC,us,https://www.procyclingstats.com/race/usa-pro-challenge/2012,https://www.procyclingstats.com/race/usa-pro-challenge/2012/stage-4,ME - Men Elite,2.PRO.Stage,68,58,5,"Mountains, uphill finish",Aspen,Beaver Creek,,40.128,156500.0,2200.0,,,,,,,,,,,,,,
3967,2342,USA Pro Cycling Challenge,2012-08-20,2012-08-24,Stage 5,5,Stage,2.HC,us,https://www.procyclingstats.com/race/usa-pro-challenge/2012,https://www.procyclingstats.com/race/usa-pro-challenge/2012/stage-5,ME - Men Elite,2.PRO.Stage,68,,2,"Hills, flat finish",Breckenridge,Colorado Springs,,47.733,189700.0,,,,,,,,,,,,,,,
3968,2342,USA Pro Cycling Challenge,2012-08-20,2012-08-25,Stage 6,6,Stage,2.HC,us,https://www.procyclingstats.com/race/usa-pro-challenge/2012,https://www.procyclingstats.com/race/usa-pro-challenge/2012/stage-6,ME - Men Elite,2.PRO.Stage,68,,5,"Mountains, uphill finish",Golden,Boulder,,40.333,165500.0,,,,,,,,,,,,,,,
3969,2342,USA Pro Cycling Challenge,2012-08-20,2012-08-26,Stage 7 (ITT),7,Individual Time Trial,2.HC,us,https://www.procyclingstats.com/race/usa-pro-challenge/2012,https://www.procyclingstats.com/race/usa-pro-challenge/2012/stage-7,ME - Men Elite,2.PRO.Stage,68,,1,Flat,Denver,Denver,,52.708,15300.0,,,,,,,,,,,,,,,
3970,2343,Toscana-Terra di ciclismo,2012-04-17,2012-04-17,Stage 1,1,Stage,2.Ncup,it,https://www.procyclingstats.com/race/toscana-terra-di-ciclismo/2012,https://www.procyclingstats.com/race/toscana-terra-di-ciclismo/2012/stage-1,MU - Men U23,E-2.Ncup.Stage,2,,0,,Figline Valdarno,Scarperia,,42.426,165000.0,,,,,,,,,,,,,,,
3971,2343,Toscana-Terra di ciclismo,2012-04-17,2012-04-18,Stage 2,2,Stage,2.Ncup,it,https://www.procyclingstats.com/race/toscana-terra-di-ciclismo/2012,https://www.procyclingstats.com/race/toscana-terra-di-ciclismo/2012/stage-2,MU - Men U23,E-2.Ncup.Stage,2,,0,,Figline Valdarno,Gaiole in Chianti,,38.985,130199.99999999999,,,,,,,,,,,,,,,
3972,2343,Toscana-Terra di ciclismo,2012-04-17,2012-04-19,Stage 3,3,Stage,2.Ncup,it,https://www.procyclingstats.com/race/toscana-terra-di-ciclismo/2012,https://www.procyclingstats.com/race/toscana-terra-di-ciclismo/2012/stage-3,MU - Men U23,E-2.Ncup.Stage,2,,0,,Cavriglia,Cavriglia,,36.988,145600.0,,,,,,,,,,,,,,,
3973,2343,Toscana-Terra di ciclismo,2012-04-17,2012-04-20,Stage 4,4,Stage,2.Ncup,it,https://www.procyclingstats.com/race/toscana-terra-di-ciclismo/2012,https://www.procyclingstats.com/race/toscana-terra-di-ciclismo/2012/stage-4,MU - Men U23,E-2.Ncup.Stage,2,,0,,Terranuova Bracciolini,Cortona,,40.459,146000.0,,,,,,,,,,,,,,,
3974,2343,Toscana-Terra di ciclismo,2012-04-17,2012-04-21,Stage 5,5,Stage,2.Ncup,it,https://www.procyclingstats.com/race/toscana-terra-di-ciclismo/2012,https://www.procyclingstats.com/race/toscana-terra-di-ciclismo/2012/stage-5,MU - Men U23,E-2.Ncup.Stage,2,,0,,,,,37.589,167000.0,,,,,,,,,,,,,,,
3975,2344,African Continental Championship WE - Road Race,2012-11-10,2012-11-10,One day race,,One day race,CC,bf,https://www.procyclingstats.com/race/african-cc-we/2012,https://www.procyclingstats.com/race/african-cc-we/2012,WE - Women Elite,F-CC.3,200,,0,,Ouagadougou,Ouagadougou,,,,,,,,,,,,,,,,,,
3976,2345,African Continental Championships WE ITT,2012-11-08,2012-11-08,Time trial,,Time trial,CC,bf,https://www.procyclingstats.com/race/african-continental-championships-we-itt/2012,https://www.procyclingstats.com/race/african-continental-championships-we-itt/2012,WE - Women Elite,F-CC.TT.2,200,,0,,Ouagadougou,Ouagadougou,,42.95,21000.0,,,,,,,,,,,,,,,
3977,2346,Oceania Continental Championships WE - ITT (CC),2012-03-15,2012-03-15,Time trial,,Time trial,CC,nz,https://www.procyclingstats.com/race/oceania-continental-championships-we-itt/2012,https://www.procyclingstats.com/race/oceania-continental-championships-we-itt/2012,WE - Women Elite,F-CC.TT.2,164,,0,,Queenstown,Queenstown,,,,,,,,,,,,,,,,,,
3978,2347,African Continental Championship MJ - Road Race,2012-11-10,2012-11-10,One day race,,One day race,CC,bf,https://www.procyclingstats.com/race/african-cont-championships-mj/2012,https://www.procyclingstats.com/race/african-cont-championships-mj/2012,MJ - Men Juniors,J-CC,114,,0,,Ouagadougou,Ouagadougou,,,,,,,,,,,,,,,,,,
3979,2348,European Championships ITT,2012-08-09,2012-08-09,Time trial,,Time trial,CC,nl,https://www.procyclingstats.com/race/european-championships-itt-mj/2012,https://www.procyclingstats.com/race/european-championships-itt-mj/2012,MJ - Men Juniors,J-NC1,112,,0,,Goes,'s-Heer Hendrikskinderen,,49.388,24900.0,,,,,,,,,,,,,,,
3980,2349,Ronde Van Vlaanderen WE,2012-04-01,2012-04-01,One day race,,One day race,CDM,be,https://www.procyclingstats.com/race/ronde-van-vlaanderen-we/2012,https://www.procyclingstats.com/race/ronde-van-vlaanderen-we/2012,WE - Women Elite,F-WWT,169,,0,,Oudenaarde,Oudenaarde,,38.396,127400.0,,,,,,,,,,,,,,,
3981,2350,National Championships  Estonia - Road Race,2012-06-22,2012-06-22,One day race,,One day race,NC,ee,https://www.procyclingstats.com/race/nc-estonia/2012,https://www.procyclingstats.com/race/nc-estonia/2012,ME - Men Elite,Nationals.C3,236,,0,,Rouge,Rouge,,43.12,168000.0,,,,,,,,,,,,,,,
3982,2351,National Championships Saint Kitts and Nevis - ITT,2012-06-23,2012-06-23,Time trial,,Time trial,NC,kn,https://www.procyclingstats.com/race/nc-saint-kitts-and-nevis-itt/2012,https://www.procyclingstats.com/race/nc-saint-kitts-and-nevis-itt/2012,ME - Men Elite,Nationals.C3.TT,536,,0,,Newcastle,Pinneys,,,,,,,,,,,,,,,,,,
3983,2352,National Championships Saint Kitts and Nevis - Road Race,2012-06-24,2012-06-24,One day race,,One day race,NC,kn,https://www.procyclingstats.com/race/nc-saint-kitts-and-nevis/2012,https://www.procyclingstats.com/race/nc-saint-kitts-and-nevis/2012,ME - Men Elite,Nationals.C3,549,,0,,Newcastle,Pinneys,,,,,,,,,,,,,,,,,,
3984,2353,National Championships Saint Lucia - Road Race,2012-06-24,2012-06-24,One day race,,One day race,NC,lc,https://www.procyclingstats.com/race/nc-saint-lucia/2012,https://www.procyclingstats.com/race/nc-saint-lucia/2012,ME - Men Elite,Nationals.C3,549,,0,,,,,,,,,,,,,,,,,,,,,
3985,2354,National Championships Australia  WE- Road Race,2012-01-07,2012-01-07,One day race,,One day race,NC,au,https://www.procyclingstats.com/race/australian-open-road-championships-we/2012,https://www.procyclingstats.com/race/australian-open-road-championships-we/2012,WE - Women Elite,F-NC,159,,0,,Buninyong,Buninyong,,34.9,102000.0,,,,,,,,,,,,,,,
3986,2355,National Championships Great Britain WE -  ITT,2012-09-02,2012-09-02,Time trial,,Time trial,NC,gb,https://www.procyclingstats.com/race/nc-great-britain-we-itt/2012,https://www.procyclingstats.com/race/nc-great-britain-we-itt/2012,WE - Women Elite,F-NC.TT,208,,0,,Hose,Hose,,40.477,33000.0,,,,,,,,,,,,,,,
3987,2356,National Championships Great Britain WE -  Road Race,2012-06-24,2012-06-24,One day race,,One day race,NC,gb,https://www.procyclingstats.com/race/nc-great-britain-we/2012,https://www.procyclingstats.com/race/nc-great-britain-we/2012,WE - Women Elite,F-NC,207,,0,,Ampleforth,Ampleforth,,33.47,107000.0,,,,,,,,,,,,,,,
3988,2357,National Championships Israel WE -  ITT,2012-06-19,2012-06-19,Time trial,,Time trial,NC,il,https://www.procyclingstats.com/race/nc-israel-itt-we/2012,https://www.procyclingstats.com/race/nc-israel-itt-we/2012,WE - Women Elite,F-NC.TT,180,,0,,,,,,,,,,,,,,,,,,,,,
3989,2358,National Championships Saint Kitts and Nevis  WE - Road Race,2012-06-24,2012-06-24,One day race,,One day race,NC,kn,https://www.procyclingstats.com/race/nc-saint-kitts-and-nevis-we/2012,https://www.procyclingstats.com/race/nc-saint-kitts-and-nevis-we/2012,WE - Women Elite,,207,,0,,Newcastle,Pinneys,,,,,,,,,,,,,,,,,,
3990,2359,National Championships Luxembourg,2012-06-21,2012-06-21,Time trial,,Time trial,NC,lu,https://www.procyclingstats.com/race/nc-luxembourg-u23/2012,https://www.procyclingstats.com/race/nc-luxembourg-u23/2012,MU - Men U23,,44,,0,,Tetange,Tetange,,45.84,26000.0,,,,,,,,,,,,,,,
3991,2360,National TT Championships Australia,2012-01-10,2012-01-10,Time trial,,Time trial,NC,au,https://www.procyclingstats.com/race/nc-australia-u23-itt/2012,https://www.procyclingstats.com/race/nc-australia-u23-itt/2012,MU - Men U23,,34,,0,,Ballarat,Ballarat,,48.249,27100.0,,,,,,,,,,,,,,,
3992,2361,National Championships Great Britain MJ-  ITT,2012-09-02,2012-09-02,Time trial,,Time trial,NC,gb,https://www.procyclingstats.com/race/nc-great-britain-itt-mj/2012,https://www.procyclingstats.com/race/nc-great-britain-itt-mj/2012,MJ - Men Juniors,J-NC1.TT,112,,0,,Hose,Hose,,40.951,33000.0,,,,,,,,,,,,,,,
3993,2362,UCI TTT World Championships Men,2012-09-16,2012-09-16,Time trial,,Time trial,WC,nl,https://www.procyclingstats.com/race/world-championship-ttt/2012,https://www.procyclingstats.com/race/world-championship-ttt/2012,ME - Men Elite,Worlds.TTT,24,,2,"Hills, flat finish",Sittard/Geleen,Valkenburg,,50.44,53200.0,,,,,,,,,,,,,,,
3994,2363,UCI TTT World Championships Women,2012-09-16,2012-09-16,Time trial,,Time trial,WC,nl,https://www.procyclingstats.com/race/uci-ttt-world-championships-women/2012,https://www.procyclingstats.com/race/uci-ttt-world-championships-women/2012,WE - Women Elite,,208,,0,,Sittard/Geleen,Valkenburg,,44.097,34200.0,,,,,,,,,,,,,,,
3995,2364,E3 Prijs Vlaanderen,2012-03-23,2012-03-23,One day race,,One day race,WT,be,https://www.procyclingstats.com/race/e3-harelbeke/2012,https://www.procyclingstats.com/race/e3-harelbeke/2012,ME - Men Elite,1.WT.B,17,58,0,,Harelbeke,Harelbeke,,41.71,203000.0,1876.0,,,,,,,,,,,,,,
3996,2365,Classica Sarda Sassari - Cagliari,2011-02-27,2011-02-27,One day race,,One day race,1.1,it,https://www.procyclingstats.com/race/classica-sarda-olbia-pantogia/2011,https://www.procyclingstats.com/race/classica-sarda-olbia-pantogia/2011,ME - Men Elite,1.1,136,,0,,Sassari,Cagliari,,40.08,194000.0,,,,,,,,,,,,,,,
3997,2366,Giro del Friuli,2011-03-03,2011-03-03,One day race,,One day race,1.1,it,https://www.procyclingstats.com/race/giro-del-griuli/2011,https://www.procyclingstats.com/race/giro-del-griuli/2011,ME - Men Elite,1.1,166,,0,,Pordenone,Gorzia,,39.09,187200.0,,,,,,,,,,,,,,,
3998,2367,Giro Della Romagna,2011-09-04,2011-09-04,One day race,,One day race,1.1,it,https://www.procyclingstats.com/race/giro-di-romagna/2011,https://www.procyclingstats.com/race/giro-di-romagna/2011,ME - Men Elite,1.1,169,,0,,Imola,Lugo,,41.25,196740.0,,,,,,,,,,,,,,,
3999,2368,Gp Di Lugano,2011-02-27,2011-02-27,One day race,,One day race,1.1,ch,https://www.procyclingstats.com/race/gp-lugano/2011,https://www.procyclingstats.com/race/gp-lugano/2011,ME - Men Elite,1.1,93,,0,,Lugano,Lugano,,40.621,178100.0,,,,,,,,,,,,,,,
4000,2369,GP Industria e Commercio Artigianato Carnaghese 	,2011-08-25,2011-08-25,One day race,,One day race,1.1,it,https://www.procyclingstats.com/race/gp-industria-e-commercio/2011,https://www.procyclingstats.com/race/gp-industria-e-commercio/2011,ME - Men Elite,1.1,137,,0,,Carnago,Carnago,,42.21,199700.0,,,,,,,,,,,,,,,
