stage_id,race_id,race_name,race_date,stage_date,stage_name,stage_number,stage_type,classification,nation,race_link,stage_link,race_category,stage_points_scale,stage_ranking,profile_score,parcours_type,parcours_type_name,pcs_city_start,pcs_city_finish,start_time,avg_speed_winner,distance,elevation_gain,elevation_loss,elevation_average,elevation_maximum,elevation_minimum,temp_avg,temp_max,temp_min,_1000_to_1500_m,_1500_to_2000_m,_2000_to_2500_m,_2500_to_3000_m,_3000_to_3500_m,race_total_distance,race_total_elevation_gain,race_oldest_pcs_link
867,585,National Championships Montenegro WE - Road Race,2021-06-20,2021-06-20,One day race,,One day race,NC,me,https://www.procyclingstats.com/race/national-championships-montenegro-we-road-race/2021,https://www.procyclingstats.com/race/national-championships-montenegro-we-road-race/2021,WE - Women Elite,F-NC,181,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/national-championships-montenegro-we-road-race/2021
868,586,National Championships Netherlands WE - ITT,2021-06-16,2021-06-16,Time trial,,Time trial,NC,nl,https://www.procyclingstats.com/race/nc-netherlands-we-itt/2021,https://www.procyclingstats.com/race/nc-netherlands-we-itt/2021,WE - Women Elite,F-NC.TT,43,,0,,Emmen,Emmen,,44.44,29600.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-netherlands-we-itt/1991
869,587,National Championships Albania U23 - ITT,2021-06-19,2021-06-19,Time trial,,Time trial,NC,al,https://www.procyclingstats.com/race/nc-albania-u23-itt/2021,https://www.procyclingstats.com/race/nc-albania-u23-itt/2021,MU - Men U23,,104,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-albania-u23-itt/2015
870,588,National Championships Albania U23 - Road Race,2021-06-20,2021-06-20,One day race,,One day race,NC,al,https://www.procyclingstats.com/race/nc-albania-u23/2021,https://www.procyclingstats.com/race/nc-albania-u23/2021,MU - Men U23,,105,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-albania-u23/2015
871,589,National Championships Austria U23 - ITT,2021-06-19,2021-06-19,Time trial,,Time trial,NC,at,https://www.procyclingstats.com/race/national-championships-austria-u23-itt/2021,https://www.procyclingstats.com/race/national-championships-austria-u23-itt/2021,MU - Men U23,,37,,0,,Kufstein,Kufstein,,49.64,27700.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/national-championships-austria-u23-itt/2019
872,590,National Championships Belarus U23 - ITT,2021-06-15,2021-06-15,Time trial,,Time trial,NC,by,https://www.procyclingstats.com/race/nc-belarus-u23-itt/2021,https://www.procyclingstats.com/race/nc-belarus-u23-itt/2021,MU - Men U23,,92,,0,,Minsk,Minsk,,48.97,25000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-belarus-u23-itt/2014
873,591,National Championships Belgium U23 - ITT,2021-07-14,2021-07-14,Time trial,,Time trial,NC,be,https://www.procyclingstats.com/race/nc-belgium-u23-itt/2021,https://www.procyclingstats.com/race/nc-belgium-u23-itt/2021,MU - Men U23,,26,,0,,Koksijde,Koksijde,,51.98,23680.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-belgium-u23-itt/1997
874,592,National Championships Belgium U23 - Road Race,2021-08-22,2021-08-22,One day race,,One day race,NC,be,https://www.procyclingstats.com/race/nc-belgium-u23/2021,https://www.procyclingstats.com/race/nc-belgium-u23/2021,MU - Men U23,,48,,0,,Bertem,Bertem,,42.64,162000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-belgium-u23/1996
875,593,National Championships Belize U23 - ITT,2021-06-13,2021-06-13,Time trial,,Time trial,NC,bz,https://www.procyclingstats.com/race/national-championships-belize-u23-itt/2021,https://www.procyclingstats.com/race/national-championships-belize-u23-itt/2021,MU - Men U23,,92,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/national-championships-belize-u23-itt/2019
876,594,National Championships Bermuda U23 - ITT,2021-06-20,2021-06-20,Time trial,,Time trial,NC,bm,https://www.procyclingstats.com/race/national-championships-bermuda-u23-itt/2021,https://www.procyclingstats.com/race/national-championships-bermuda-u23-itt/2021,MU - Men U23,,38,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/national-championships-bermuda-u23-itt/2019
877,595,National Championships Bosnia and Herzegovina U23 - ITT,2021-06-24,2021-06-24,Time trial,,Time trial,NC,ba,https://www.procyclingstats.com/race/national-championships-bosnia-and-herzegovina-u23-/2021,https://www.procyclingstats.com/race/national-championships-bosnia-and-herzegovina-u23-/2021,MU - Men U23,,107,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/national-championships-bosnia-and-herzegovina-u23-/2021
878,596,National Championships Chile U23 - Road Race,2021-07-25,2021-07-25,One day race,,One day race,NC,cl,https://www.procyclingstats.com/race/national-championships-chile-u23-road-race/2021,https://www.procyclingstats.com/race/national-championships-chile-u23-road-race/2021,MU - Men U23,,114,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/national-championships-chile-u23-road-race/2017
879,597,National Championships Costa Rica U23 - ITT,2021-10-16,2021-10-16,Time trial,,Time trial,NC,cr,https://www.procyclingstats.com/race/national-championships-costa-rica-u23-itt/2021,https://www.procyclingstats.com/race/national-championships-costa-rica-u23-itt/2021,MU - Men U23,,126,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/national-championships-costa-rica-u23-itt/2009
880,598,National Championships Croatia U23 - ITT,2021-06-18,2021-06-18,Time trial,,Time trial,NC,hr,https://www.procyclingstats.com/race/nc-croatia-u23-itt/2021,https://www.procyclingstats.com/race/nc-croatia-u23-itt/2021,MU - Men U23,,34,,0,,,,,47.597,25200.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-croatia-u23-itt/2008
881,599,National Championships Czech Republic U23 - ITT,2021-06-17,2021-06-17,Time trial,,Time trial,NC,cz,https://www.procyclingstats.com/race/nc-czech-republic-u23-itt/2021,https://www.procyclingstats.com/race/nc-czech-republic-u23-itt/2021,MU - Men U23,,34,,0,,Banovce nad Bebravou,Banovce nad Bebravou,,46.71,40000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-czech-republic-u23-itt/2012
882,600,National Championships Denmark U23 - ITT,2021-10-16,2021-10-16,Time trial,,Time trial,NC,dk,https://www.procyclingstats.com/race/nc-denmark-u23-itt/2021,https://www.procyclingstats.com/race/nc-denmark-u23-itt/2021,MU - Men U23,,52,,0,,Rodvig,Rodvig,,49.773,30500.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-denmark-u23-itt/2000
883,601,National Championships Denmark U23 - Road Race,2021-10-17,2021-10-17,One day race,,One day race,NC,dk,https://www.procyclingstats.com/race/nc-denmark-u23/2021,https://www.procyclingstats.com/race/nc-denmark-u23/2021,MU - Men U23,,53,,0,,Rodvig,Rodvig,,42.601,165600.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-denmark-u23/1986
884,602,National Championships El Salvador U23 - ITT,2021-06-13,2021-06-13,Time trial,,Time trial,NC,sv,https://www.procyclingstats.com/race/nc-el-salvador-itt-u23/2021,https://www.procyclingstats.com/race/nc-el-salvador-itt-u23/2021,MU - Men U23,,92,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-el-salvador-itt-u23/2014
885,603,National Championships Estonia MU23 - Road Race,2021-06-12,2021-06-12,One day race,,One day race,NC,ee,https://www.procyclingstats.com/race/national-championships-estonia-mu23-road-race/2021,https://www.procyclingstats.com/race/national-championships-estonia-mu23-road-race/2021,MU - Men U23,,23,,0,,Otepaa,Otepaa,,40.62,120000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/national-championships-estonia-mu23-road-race/2021
886,604,National Championships Finland U23 - ITT,2021-06-18,2021-06-18,Time trial,,Time trial,NC,fi,https://www.procyclingstats.com/race/nc-finland-u23-itt/2021,https://www.procyclingstats.com/race/nc-finland-u23-itt/2021,MU - Men U23,,99,,0,,Vantaa,Vantaa,,45.64,41000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-finland-u23-itt/2012
887,605,National Championships France U23 - ITT,2021-07-28,2021-07-28,Time trial,,Time trial,NC,fr,https://www.procyclingstats.com/race/nc-france-itt-u23/2021,https://www.procyclingstats.com/race/nc-france-itt-u23/2021,MU - Men U23,,40,,0,,Lorrez-le-Bocage-Preaux,Lorrez-le-Bocage-Preaux,,46.4,21600.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-france-itt-u23/2003
888,606,National Championships France U23 - Road Race,2021-07-30,2021-07-30,One day race,,One day race,NC,fr,https://www.procyclingstats.com/race/nc-france-u23/2021,https://www.procyclingstats.com/race/nc-france-u23/2021,MU - Men U23,,27,,0,,Lorrez-le-Bocage-Preaux,Lorrez-le-Bocage-Preaux,,41.94,164400.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-france-u23/2001
889,607,National Championships Germany U23 - ITT,2021-06-19,2021-06-19,Time trial,,Time trial,NC,de,https://www.procyclingstats.com/race/nc-germany-u23-itt/2021,https://www.procyclingstats.com/race/nc-germany-u23-itt/2021,MU - Men U23,,26,,0,,Oschelbronn,Oschelbronn,,48.37,30500.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-germany-u23-itt/2002
890,608,National Championships Germany U23 - Road Race,2021-05-24,2021-05-24,One day race,,One day race,NC,de,https://www.procyclingstats.com/race/nc-germany-u23/2021,https://www.procyclingstats.com/race/nc-germany-u23/2021,MU - Men U23,,23,,0,,Sachsenring,Sachsenring,,38.158,168000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-germany-u23/2009
891,609,National Championships Great Britain U23 - ITT,2021-10-14,2021-10-14,One day race,,One day race,NC,gb,https://www.procyclingstats.com/race/nc-great-britain-u23-itt/2021,https://www.procyclingstats.com/race/nc-great-britain-u23-itt/2021,MU - Men U23,,35,,0,,Lincoln,Lincoln,,46.34,29400.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-great-britain-u23-itt/2004
892,610,National Championships Greece U23 - ITT,2021-06-05,2021-06-05,Time trial,,Time trial,NC,gr,https://www.procyclingstats.com/race/nc-greece-u23-itt/2021,https://www.procyclingstats.com/race/nc-greece-u23-itt/2021,MU - Men U23,,87,,0,,Oropos,Oropos,,39.22,20000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-greece-u23-itt/2013
893,611,National Championships Greece U23 - Road Race,2021-06-06,2021-06-06,One day race,,One day race,NC,gr,https://www.procyclingstats.com/race/nc-greece-u23/2021,https://www.procyclingstats.com/race/nc-greece-u23/2021,MU - Men U23,,87,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-greece-u23/2012
894,612,National Championships Grenada U23 - ITT,2021-06-19,2021-06-19,Time trial,,Time trial,NC,gd,https://www.procyclingstats.com/race/national-championships-grenada-u23-itt/2021,https://www.procyclingstats.com/race/national-championships-grenada-u23-itt/2021,MU - Men U23,,104,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/national-championships-grenada-u23-itt/2021
895,613,National Championships Guatemala U23 - ITT,2021-06-13,2021-06-13,Time trial,,Time trial,NC,gt,https://www.procyclingstats.com/race/nc-guatemala-u23-itt/2021,https://www.procyclingstats.com/race/nc-guatemala-u23-itt/2021,MU - Men U23,,92,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-guatemala-u23-itt/2014
896,614,National Championships Hungary U23 - ITT,2021-06-17,2021-06-17,Time trial,,Time trial,NC,hu,https://www.procyclingstats.com/race/nc-hungary-u23-itt/2021,https://www.procyclingstats.com/race/nc-hungary-u23-itt/2021,MU - Men U23,,97,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-hungary-u23-itt/2010
897,615,National Championships Iceland U23 - ITT,2021-06-17,2021-06-17,Time trial,,Time trial,NC,is,https://www.procyclingstats.com/race/national-championships-iceland-u23-itt/2021,https://www.procyclingstats.com/race/national-championships-iceland-u23-itt/2021,MU - Men U23,,97,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/national-championships-iceland-u23-itt/2020
898,616,National Championships Indonesia U23 - ITT,2021-10-25,2021-10-25,Time trial,,Time trial,NC,id,https://www.procyclingstats.com/race/national-championships-indonesia-u23-itt/2021,https://www.procyclingstats.com/race/national-championships-indonesia-u23-itt/2021,MU - Men U23,,129,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/national-championships-indonesia-u23-itt/2021
899,617,National Championships Ireland U23 - ITT,2021-09-30,2021-09-30,Time trial,,Time trial,NC,ie,https://www.procyclingstats.com/race/nc-ireland-itt-u23/2021,https://www.procyclingstats.com/race/nc-ireland-itt-u23/2021,MU - Men U23,,124,,0,,Wicklow,Wicklow,,48.348,33790.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-ireland-itt-u23/2012
900,618,National Championships Israel MU23 - ITT,2021-06-12,2021-06-12,Time trial,,Time trial,NC,il,https://www.procyclingstats.com/race/national-championships-u23-itt/2021,https://www.procyclingstats.com/race/national-championships-u23-itt/2021,MU - Men U23,,90,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/national-championships-u23-itt/2018
901,619,National Championships Israel U23 - Road Race,2021-06-19,2021-06-19,One day race,,One day race,NC,il,https://www.procyclingstats.com/race/national-championships-israel-u23-road-race/2021,https://www.procyclingstats.com/race/national-championships-israel-u23-road-race/2021,MU - Men U23,,104,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/national-championships-israel-u23-road-race/2018
902,620,National Championships Italy U23  - Road Race,2021-06-19,2021-06-19,One day race,,One day race,NC,it,https://www.procyclingstats.com/race/nc-italy-u23/2021,https://www.procyclingstats.com/race/nc-italy-u23/2021,MU - Men U23,,26,,0,,Bacchereto,Bacchereto,,41.39,175000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-italy-u23/1996
903,621,National Championships Italy U23 - ITT,2021-06-26,2021-06-26,Time trial,,Time trial,NC,it,https://www.procyclingstats.com/race/nc-italy-u23-itt/2021,https://www.procyclingstats.com/race/nc-italy-u23-itt/2021,MU - Men U23,,109,,0,,Romanengo,Romanengo,,51.7,19000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-italy-u23-itt/2003
904,622,National Championships Japan U23 - ITT,2021-10-22,2021-10-22,Time trial,,Time trial,NC,jp,https://www.procyclingstats.com/race/nc-japan-u23-itt/2021,https://www.procyclingstats.com/race/nc-japan-u23-itt/2021,MU - Men U23,,127,,0,,Hiroshima,Hiroshima,,42.79,24000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-u23-itt/2009
905,623,National Championships Japan U23 - Road Race,2021-10-24,2021-10-24,One day race,,One day race,NC,jp,https://www.procyclingstats.com/race/nc-japan-u23/2021,https://www.procyclingstats.com/race/nc-japan-u23/2021,MU - Men U23,,128,,0,,Hiroshima,Hiroshima,,40.17,123000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-japan-u23/2004
906,624,National Championships Kazakhstan U23 - ITT,2021-06-16,2021-06-16,Time trial,,Time trial,NC,kz,https://www.procyclingstats.com/race/national-championships-kazakhstan-u23-itt/2021,https://www.procyclingstats.com/race/national-championships-kazakhstan-u23-itt/2021,MU - Men U23,,94,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/national-championships-kazakhstan-u23-itt/2021
907,625,National Championships Kazakhstan U23 - Road Race,2021-06-19,2021-06-19,One day race,,One day race,NC,kz,https://www.procyclingstats.com/race/national-championships-kazakhstan-u23-road-race/2021,https://www.procyclingstats.com/race/national-championships-kazakhstan-u23-road-race/2021,MU - Men U23,,104,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/national-championships-kazakhstan-u23-road-race/2021
908,626,National Championships Kosovo U23 - ITT,2021-06-17,2021-06-17,Time trial,,Time trial,NC,xk,https://www.procyclingstats.com/race/national-championships-kosovo-u23-itt/2021,https://www.procyclingstats.com/race/national-championships-kosovo-u23-itt/2021,MU - Men U23,,97,,0,,Babush,Babush,,43.22,22500.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/national-championships-kosovo-u23-itt/2017
909,627,National Championships Kosovo U23 - Road Race,2021-06-20,2021-06-20,One day race,,One day race,NC,xk,https://www.procyclingstats.com/race/national-championships-kosovo-u23-road-race/2021,https://www.procyclingstats.com/race/national-championships-kosovo-u23-road-race/2021,MU - Men U23,,105,,0,,Ferizaj,Ferizaj,,35.89,125000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/national-championships-kosovo-u23-road-race/2017
910,628,National Championships Latvia MU23 - Road Race,2021-06-12,2021-06-12,One day race,,One day race,NC,lv,https://www.procyclingstats.com/race/nc-latvia-u23/2021,https://www.procyclingstats.com/race/nc-latvia-u23/2021,MU - Men U23,,90,,0,,Otepaa,Otepaa,,40.54,120000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-latvia-u23/2013
911,629,National Championships Lithuania MU23 - Road Race,2021-06-12,2021-06-12,One day race,,One day race,NC,lt,https://www.procyclingstats.com/race/nc-lithuania-u23/2021,https://www.procyclingstats.com/race/nc-lithuania-u23/2021,MU - Men U23,,90,,0,,Otepaa,Otepaa,,40.548,120000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-lithuania-u23/2016
912,630,National Championships Lithuania U23 - ITT,2021-06-17,2021-06-17,Time trial,,Time trial,NC,lt,https://www.procyclingstats.com/race/nc-lithuania-u23-itt/2021,https://www.procyclingstats.com/race/nc-lithuania-u23-itt/2021,MU - Men U23,,97,,0,,Utena,Utena,,47.15,25000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-lithuania-u23-itt/2017
913,631,National Championships Luxembourg U23 - ITT,2021-06-18,2021-06-18,Time trial,,Time trial,NC,lu,https://www.procyclingstats.com/race/nc-luxembourg-u23-itt/2021,https://www.procyclingstats.com/race/nc-luxembourg-u23-itt/2021,MU - Men U23,,99,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-luxembourg-u23-itt/2011
914,632,National Championships Luxembourg U23 - Road Race,2021-05-24,2021-05-24,One day race,,One day race,NC,lu,https://www.procyclingstats.com/race/nc-luxembourg-u23/2021,https://www.procyclingstats.com/race/nc-luxembourg-u23/2021,MU - Men U23,,89,,0,,Sachsenring,Sachsenring,,38.03,168000.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/nc-luxembourg-u23/2011
915,633,National Championships Malaysia U23 - ITT,2021-12-29,2021-12-29,Time trial,,Time trial,NC,my,https://www.procyclingstats.com/race/national-championships-malaysia-u23-itt/2021,https://www.procyclingstats.com/race/national-championships-malaysia-u23-itt/2021,MU - Men U23,,129,,0,,Malacca,Malacca,,44.21,45300.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/national-championships-malaysia-u23-itt/2019
916,634,National Championships Malaysia U23 - Road Race,2021-12-30,2021-12-30,One day race,,One day race,NC,my,https://www.procyclingstats.com/race/national-championships-malaysia-u23-road-race/2021,https://www.procyclingstats.com/race/national-championships-malaysia-u23-road-race/2021,MU - Men U23,,130,,0,,Malacca,Malacca,,39.943,154800.0,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/national-championships-malaysia-u23-road-race/2020
917,635,National Championships Mauritius U23 - ITT,2021-08-28,2021-08-28,Time trial,,Time trial,NC,mu,https://www.procyclingstats.com/race/national-championships-mauritius-wu23-itt/2021,https://www.procyclingstats.com/race/national-championships-mauritius-wu23-itt/2021,MU - Men U23,,120,,0,,,,,,,,,,,,,,,,,,,,,,https://www.procyclingstats.com/race/national-championships-mauritius-wu23-itt/2021
