,full_name,cyclist_id,url
419,KULSET Sindre,496.0,https://www.strava.com/athletes/13690807
420,KÜNG Stefan,497.0,https://www.strava.com/pros/133606
421,KUSS Sepp,498.0,https://www.strava.com/athletes/254096
422,KUSZTOR Péter,499.0,https://www.strava.com/athletes/6136669
423,KUZMIN Anton,500.0,https://www.strava.com/athletes/16044924
424,KUZNETSOV Viacheslav,501.0,https://www.strava.com/athletes/17253258
425,KWIATKOWSKI Michal,502.0,https://www.strava.com/pros/1905161
426,LAAS Martin,503.0,https://www.strava.com/pros/2111315
427,LADAGNOUS Matthieu,504.0,https://www.strava.com/athletes/7348371
428,LAFAY Victor,506.0,https://www.strava.com/athletes/3311860
429,LAMMERTINK Maurits,507.0,https://www.strava.com/athletes/11477652
430,LAMPAERT Yves,508.0,https://www.strava.com/pros/2916067
431,LANDA Mikel,509.0,https://www.strava.com/athletes/17967199
432,LAPORTE Christophe,511.0,https://www.strava.com/pros/3834960
433,LARSEN Niklas,512.0,https://www.strava.com/athletes/11006058
434,LASTRA Jonathan,513.0,https://www.strava.com/athletes/8089198
435,LATOUR Pierre,514.0,https://www.strava.com/pros/7347052
436,LAWLESS Chris,515.0,https://www.strava.com/athletes/295073
437,LAZKANO Oier,516.0,https://www.strava.com/athletes/9567228
438,LE GAC Olivier,517.0,https://www.strava.com/pros/1836077
439,LE TURNIER Mathias,518.0,https://www.strava.com/pros/3175306
440,LECROQ Jérémy,519.0,https://www.strava.com/athletes/1711984
441,LEDANOIS Kévin,520.0,https://www.strava.com/pros/16365616
442,LEEMREIZE Gijs,521.0,https://www.strava.com/pros/7968141
443,LEKNESSUND Andreas,522.0,https://www.strava.com/athletes/5474979
444,LEMOINE Cyril,523.0,https://www.strava.com/pros/1880115
445,LEYSEN Senne,524.0,https://www.strava.com/athletes/2922866
446,LIENHARD Fabian,525.0,https://www.strava.com/athletes/19161146
447,LIEPINŠ Emils,526.0,https://www.strava.com/pros/10163092
448,LIETAER Eliot,527.0,https://www.strava.com/athletes/1631175
449,LINDEMAN Bert-Jan,528.0,https://www.strava.com/pros/7038403
450,LIVYNS Arjen,529.0,https://www.strava.com/pros/1614461
451,LONARDI Giovanni,531.0,https://www.strava.com/athletes/7806936
452,LÓPEZ Juan Pedro,534.0,https://www.strava.com/athletes/3098895
453,LÓPEZ-CÓZAR Juan Antonio,536.0,https://www.strava.com/athletes/7097988
454,LOUVEL Matis,537.0,https://www.strava.com/pros/6860614
455,LOWNDES Jason,538.0,https://www.strava.com/athletes/2009928
456,LOZANO David,539.0,https://www.strava.com/athletes/101212
457,LUDVIGSSON Tobias,540.0,https://www.strava.com/pros/2420222
458,LUTSENKO Alexey,541.0,https://www.strava.com/athletes/19220743
459,MADAN Ahmed,542.0,https://www.strava.com/athletes/22710584
460,MÄDER Gino,543.0,https://www.strava.com/athletes/19914823
461,MADOUAS Valentin,544.0,https://www.strava.com/pros/2404608
462,MADRAZO Ángel,545.0,https://www.strava.com/pros/1870992
463,MAESTRI Mirco,546.0,https://www.strava.com/pros/23666757
464,MAITRE Florian,547.0,https://www.strava.com/athletes/1704148
465,MAJKA Rafal,548.0,https://www.strava.com/athletes/36155578
466,MALECKI Kamil,549.0,https://www.strava.com/athletes/63711651
467,MALUCELLI Matteo,550.0,https://www.strava.com/athletes/1732923
468,MANNION Gavin,551.0,https://www.strava.com/athletes/277422
469,MANZIN Lorrenzo,552.0,https://www.strava.com/athletes/7172433
470,MARCATO Marco,553.0,https://www.strava.com/pros/6898466
471,MARCHIORI Leonardo,554.0,https://www.strava.com/athletes/13456889
472,MARCZYNSKI Tomasz,555.0,https://www.strava.com/pros/12876219
473,MARECZKO Jakub,556.0,https://www.strava.com/athletes/4929761
474,MARENGO Umberto,557.0,https://www.strava.com/athletes/2652993
475,MARIT Arne,558.0,https://www.strava.com/pros/37379741
476,MÄRKL Niklas,559.0,https://www.strava.com/athletes/15508012
477,MARQUEZ Marti,560.0,https://www.strava.com/pros/1484637
478,MARTENS Paul,561.0,https://www.strava.com/pros/1675856
479,MARTÍN Gotzon,563.0,https://www.strava.com/athletes/13233761
480,MARTIN Guillaume,564.0,https://www.strava.com/pros/2992543
481,MARTÍN Sergio Roman,565.0,https://www.strava.com/athletes/3209994
482,MARTIN Tony,566.0,https://www.strava.com/athletes/41036001
483,MAS Lluís,570.0,https://www.strava.com/pros/1592337
484,MASNADA Fausto,571.0,https://www.strava.com/athletes/12312263
485,MATÉ Luis Ángel,572.0,https://www.strava.com/pros/2730001
486,MATTHEWS Michael,573.0,https://www.strava.com/pros/2468821
487,MAZZUCCO Fabio,574.0,https://www.strava.com/athletes/23212100
488,MCCABE Travis,575.0,https://www.strava.com/athletes/367688
489,MCLAY Daniel,576.0,https://www.strava.com/athletes/34780520
490,MCNULTY Brandon,577.0,https://www.strava.com/athletes/1126469
491,MEEUS Jordi,578.0,https://www.strava.com/pros/6750347
492,MEINTJES Louis,579.0,https://www.strava.com/athletes/18340568
493,MEISEN Marcel,580.0,https://strava.com/athletes/1053827
494,MENTEN Milan,582.0,https://www.strava.com/pros/2219780
495,MERLIER Tim,583.0,https://www.strava.com/pros/5727288
496,MERTENS Julian,584.0,https://www.strava.com/pros/3983163
497,MERTZ Rémy,585.0,https://www.strava.com/pros/2604562
498,MEURISSE Xandro,586.0,https://www.strava.com/pros/10545603
499,MEZGEC Luka,588.0,https://www.strava.com/pros/3613487
500,MILAN Jonathan,589.0,https://www.strava.com/athletes/39026315
501,MINALI Riccardo,590.0,https://www.strava.com/athletes/15718993
502,MIRZA Yousif,591.0,https://www.strava.com/athletes/14227221
503,MODOLO Sacha,592.0,https://www.strava.com/pros/27129740
504,MOHORIC Matej,593.0,https://www.strava.com/pros/4040441
505,MOLANO Juan Sebastián,594.0,https://www.strava.com/athletes/9836996
506,MOLARD Rudy,595.0,https://www.strava.com/pros/1759446
507,MOLENAAR Alex,596.0,https://www.strava.com/pros/21183491
508,MOLLEMA Bauke,597.0,https://www.strava.com/athletes/63336895
509,MOLLY Kenny,598.0,https://www.strava.com/pros/7285895
510,MONACO Alessandro,599.0,https://www.strava.com/athletes/26981365
511,MONIQUET Sylvain,600.0,https://www.strava.com/athletes/10888294
512,MORENO Ivan,602.0,https://www.strava.com/athletes/5366934
513,MORICE Julien,603.0,https://www.strava.com/pros/5106272
514,MORIN Emmanuel,604.0,https://www.strava.com/athletes/9180611
515,MØRKØV Michael,605.0,https://www.strava.com/pros/9695585
516,MORTON Lachlan,606.0,https://www.strava.com/pros/3813861
517,MOSCA Jacopo,607.0,https://www.strava.com/athletes/63401004
518,MOSCHETTI Matteo,608.0,https://www.strava.com/athletes/18788312
519,MOSCON Gianni,609.0,https://www.strava.com/athletes/3100044
520,MOZZATO Luca,610.0,https://www.strava.com/athletes/3404110
521,MULLEN Ryan,612.0,https://www.strava.com/pros/307079
522,MUNDAY Samuel,614.0,https://www.strava.com/athletes/407914
523,MURGUIALDAY Jokin,617.0,https://www.strava.com/pros/22327987
524,MURPHY Kyle,618.0,https://www.strava.com/athletes/5895116
525,NAESEN Lawrence,619.0,https://www.strava.com/pros/439826
526,NAESEN Oliver,620.0,https://www.strava.com/pros/440227
527,NAKANE Hideto,621.0,https://www.strava.com/athletes/21235737
528,NATAROV Yuriy,623.0,https://strava.com/athletes/14368061
529,NEILANDS Krists,624.0,https://www.strava.com/pros/12243285
530,NEKRASOV Denis,625.0,https://www.strava.com/athletes/25206273
531,NIBALI Antonio,626.0,https://www.strava.com/pros/1785181
532,NIBALI Vincenzo,627.0,https://www.strava.com/pros/8842341
533,NICOLAU Joel,628.0,https://www.strava.com/pros/7540381
534,NIEUWENHUIS Joris,629.0,https://www.strava.com/athletes/2935665
535,NIV Guy,631.0,https://www.strava.com/athletes/4748635
536,NOPPE Christophe,633.0,https://www.strava.com/pros/1964619
537,NORSGAARD Mathias,634.0,https://www.strava.com/pros/3983783
538,NOVAK Domen,635.0,https://www.strava.com/athletes/667297
539,NOVIKOV Savva,636.0,https://www.strava.com/athletes/15131615
540,NYCH Artem,637.0,https://www.strava.com/athletes/27139866
541,O'CONNOR Ben,638.0,https://www.strava.com/athletes/4097457
542,OKA Atsushi,639.0,https://www.strava.com/athletes/39724316
543,OKAMIKA Ander,640.0,https://www.strava.com/athletes/1679088
544,OLDANI Stefano,641.0,https://www.strava.com/athletes/20031685
545,OLIVEIRA Ivo,642.0,https://www.strava.com/athletes/3520134
546,OLIVEIRA Nelson,643.0,https://www.strava.com/pros/1366105
547,OLIVEIRA Rui,644.0,https://www.strava.com/athletes/6274194
548,OOMEN Sam,645.0,https://www.strava.com/athletes/4258317
549,ORONTE Emerson,646.0,https://www.strava.com/pros/664724
550,ORRICO Davide,647.0,https://www.strava.com/athletes/1220401
551,ORTS Felipe,648.0,https://strava.com/athletes/15684915
552,OSORIO Alejandro,649.0,https://www.strava.com/athletes/14566526
553,OSORIO Juan Felipe,650.0,https://www.strava.com/athletes/33069913
554,OSS Daniel,651.0,https://www.strava.com/pros/690926
555,OURSELIN Paul,652.0,https://www.strava.com/pros/1679361
556,OWEN Logan,653.0,https://www.strava.com/pros/439230
557,OWSIAN Lukasz,654.0,https://www.strava.com/athletes/20332275
558,PAASSCHENS Mathijs,655.0,https://www.strava.com/athletes/2543430
559,PACHER Quentin,656.0,https://www.strava.com/pros/1401877
560,PAJUR Markus,659.0,https://www.strava.com/athletes/8490080
561,PALZER Anton,660.0,https://www.strava.com/pros/30466500
562,PAQUOT Tom,661.0,https://www.strava.com/pros/6324145
563,PARET-PEINTRE Aurélien,662.0,https://www.strava.com/pros/1821678
564,PARRA José Félix,663.0,https://www.strava.com/athletes/8552819
565,PASQUALON Andrea,664.0,https://www.strava.com/athletes/28803734
566,PEÁK Barnabás,665.0,https://www.strava.com/pros/7650668
567,PEDERSEN Casper,667.0,https://www.strava.com/athletes/17999372
568,PEDERSEN Mads,668.0,https://www.strava.com/athletes/30350488
569,PELIKÁN János,670.0,https://www.strava.com/athletes/2947056
570,PELLAUD Simon,671.0,https://www.strava.com/pros/1783166
571,PEÑALVER Manuel,673.0,https://www.strava.com/pros/18233538
572,PEREZ Anthony,674.0,https://www.strava.com/athletes/1678917
573,PÉRICHON Pierre-Luc,675.0,https://www.strava.com/pros/12388271
574,PERNSTEINER Hermann,676.0,https://www.strava.com/athletes/6244806
575,PERON Andrea,677.0,https://www.strava.com/athletes/15424319
576,PERRY Benjamin,678.0,https://www.strava.com/athletes/812782
577,PETELIN Jan,679.0,https://www.strava.com/athletes/5950344
578,PETERS Nans,680.0,https://www.strava.com/pros/1662541
579,PETILLI Simone,681.0,https://www.strava.com/athletes/1847503
580,PETIT Adrien,682.0,https://www.strava.com/pros/5070415
581,PEYSKENS Dimitri,683.0,https://www.strava.com/athletes/1747204
582,PHILIPSEN Jasper,685.0,https://www.strava.com/pros/1727324
583,PICCOLI James,687.0,https://www.strava.com/pros/1703812
584,PICCOLO Andrea,688.0,https://www.strava.com/athletes/27058708
585,PICHON Laurent,689.0,https://www.strava.com/pros/4046772
586,PIDCOCK Thomas,690.0,https://www.strava.com/pros/16345903
587,PINOT Thibaut,691.0,http://www.strava.com/pros/1603067
588,PLANCKAERT Baptiste,692.0,https://www.strava.com/athletes/1644494
589,PLANCKAERT Edward,693.0,https://www.strava.com/pros/31541211
590,PLANET Charles,694.0,https://www.strava.com/athletes/7197886
591,POELS Wout,695.0,https://www.strava.com/athletes/37745230
592,POGACAR Tadej,696.0,https://www.strava.com/pros/6021015
593,POLANC Jan,697.0,https://www.strava.com/athletes/10166206
594,POLI Umberto,698.0,https://www.strava.com/athletes/14491435
595,POLITT Nils,699.0,https://www.strava.com/pros/2592883
596,PORTE Richie,700.0,https://www.strava.com/pros/6072239
597,PÖSTLBERGER Lukas,701.0,https://www.strava.com/pros/16697560
598,POWLESS Neilson,703.0,https://www.strava.com/pros/1557033
599,POZZOVIVO Domenico,704.0,https://www.strava.com/athletes/6800300
600,PRADES Eduard,705.0,https://www.strava.com/pros/9389733
601,PRICE-PEJTERSEN Johan,706.0,https://www.strava.com/athletes/13150937
602,PRODHOMME Nicolas,707.0,https://www.strava.com/pros/5201565
603,PUCCIO Salvatore,709.0,https://www.strava.com/pros/3068615
604,QUARTERMAN Charlie,710.0,https://www.strava.com/pros/1616670
605,QUINTANA Nairo,712.0,https://www.strava.com/athletes/16921436
606,RAVASI Edward,715.0,https://www.strava.com/athletes/5754904
607,REICHENBACH Sébastien,716.0,https://www.strava.com/pros/850495
608,REIJNEN Kiel,717.0,https://www.strava.com/pros/283433
609,RENARD Alexis,718.0,https://www.strava.com/pros/5915515
610,RESELL Erik Nordsaeter,720.0,https://www.strava.com/athletes/972735
611,RESTREPO Jhonatan,721.0,https://www.strava.com/athletes/3433850
612,REX Laurenz,722.0,https://www.strava.com/athletes/77293819
613,REYNDERS Jens,723.0,https://metro.strava.com/pros/2490121
614,REZA Kévin,724.0,https://www.strava.com/pros/3989143
615,RIABUSHENKO Alexandr,725.0,https://www.strava.com/athletes/15178847
616,RICCITELLO Matthew,726.0,https://www.strava.com/athletes/240775
617,RICHARDSON Alexander,727.0,https://www.strava.com/pros/7033791
618,RICKAERT Jonas,729.0,https://www.strava.com/pros/2738100
619,RIES Michel,730.0,https://www.strava.com/athletes/2676267
620,RIESEBEEK Oscar,731.0,https://www.strava.com/pros/1126609
621,RIKUNOV Petr,732.0,https://www.strava.com/athletes/36639209
622,RIOU Alan,733.0,https://www.strava.com/athletes/4548902
623,RIVERA Brandon Smith,734.0,https://www.strava.com/athletes/1769294
624,RIVERA Kevin,735.0,https://www.strava.com/athletes/19317173
625,ROBEET Ludovic,737.0,https://www.strava.com/athletes/3564229
626,ROBERGE Adam,738.0,https://www.strava.com/pros/9830847
627,ROCHAS Rémy,739.0,https://www.strava.com/athletes/3286366
628,ROCHE Nicolas,740.0,https://www.strava.com/athletes/29960839
629,RODRÍGUEZ Cristián,743.0,https://www.strava.com/athletes/9796680
630,RODRÍGUEZ Óscar,744.0,https://www.strava.com/pros/4776556
631,ROGLIC Primož,745.0,https://www.strava.com/athletes/67384124
632,ROJAS José Joaquín,746.0,https://www.strava.com/athletes/5180371
633,ROLLAND Pierre,747.0,https://www.strava.com/pros/3586046
634,ROMO Javier,748.0,https://www.strava.com/athletes/21190846
635,ROOSEN Timo,749.0,https://www.strava.com/pros/1515613
636,ROPERO Alejandro,750.0,https://www.strava.com/athletes/26507744
637,ROSA Diego,751.0,https://www.strava.com/pros/25190926
638,ROSSKOPF Joey,752.0,https://www.strava.com/pros/285611
639,ROTA Lorenzo,753.0,https://www.strava.com/pros/5387245
640,ROUX Anthony,754.0,https://www.strava.com/athletes/23265407
641,ROVNY Ivan,755.0,https://www.strava.com/athletes/13065971
642,ROWE Luke,756.0,https://www.strava.com/pros/785450
643,RUBIO Diego,757.0,https://www.strava.com/pros/2255099
644,RUBIO Einer Augusto,758.0,https://www.strava.com/athletes/13090041
645,RUIZ Ibon,759.0,https://www.strava.com/athletes/13717583
646,RUMAC Josip,760.0,https://www.strava.com/athletes/7309300
647,RUSSO Clément,761.0,https://www.strava.com/athletes/2905866
648,RUTSCH Jonas,762.0,https://www.strava.com/pros/18722207
649,SABATINI Fabio,763.0,https://www.strava.com/athletes/35731524
650,SÁEZ Héctor,764.0,https://www.strava.com/pros/7990731
651,SAGAN Peter,766.0,https://www.strava.com/athletes/27057278
652,SAIDOV Ulugbek,768.0,https://www.strava.com/athletes/14822906
653,SAJNOK Szymon,769.0,https://www.strava.com/athletes/39834967
654,SALMON Martin,770.0,https://www.strava.com/athletes/13232489
655,SAMITIER Sergio,771.0,https://www.strava.com/pros/3804129
656,SÁNCHEZ Luis León,772.0,https://www.strava.com/athletes/63781673
657,SARREAU Marc,776.0,https://www.strava.com/pros/4259094
658,SAUGSTAD Lars,777.0,https://www.strava.com/athletes/4449223
659,SAVINI Daniel,778.0,https://m.strava.com/athletes/4529953
660,SBARAGLI Kristian,779.0,https://www.strava.com/athletes/2006007
661,SCARONI Cristian,780.0,https://www.strava.com/athletes/18777210
662,SCHÄR Michael,782.0,https://www.strava.com/pros/296808
663,SCHELLING Ide,783.0,https://www.strava.com/pros/4056436
664,SCHELLING Patrick,784.0,https://www.strava.com/pros/1059089
665,SCHILLINGER Andreas,785.0,https://www.strava.com/pros/14588610
666,SCHMID Mauro,786.0,https://www.strava.com/pros/16876637
667,SCHNEITER Joab,787.0,https://www.strava.com/pros/4402594
668,SCHÖNBERGER Sebastian,788.0,https://www.strava.com/athletes/10045754
669,SCHULTZ Nick,789.0,https://www.strava.com/pros/358580
670,SCOTSON Miles,792.0,https://www.strava.com/pros/37431444
671,SELIG Rüdiger,795.0,https://www.strava.com/athletes/26565115
672,SÉNÉCHAL Florian,796.0,https://strava.com/athletes/32860766
673,SEPÚLVEDA Eduardo,797.0,https://www.strava.com/pros/13194699
674,SERRANO Gonzalo,798.0,https://www.strava.com/pros/3948047
675,SERRY Pieter,799.0,https://www.strava.com/pros/1832492
676,SHALUNOV Evgeny,801.0,https://www.strava.com/athletes/36558465
677,SHEFFIELD Magnus,802.0,https://www.strava.com/athletes/12291626
678,SIEBERG Marcel,804.0,https://www.strava.com/pros/2398500
679,SIMMONS Quinn,806.0,https://www.strava.com/athletes/4375151
680,SIMON Julien,807.0,https://www.strava.com/pros/2237545
681,SINKELDAM Ramon,808.0,https://www.strava.com/pros/17916554
682,ŠIŠKEVICIUS Evaldas,809.0,https://www.strava.com/pros/7344078
683,SIVAKOV Pavel,810.0,https://www.strava.com/pros/1808024
684,SKAARSETH Anders,811.0,https://www.strava.com/athletes/994688
685,SKAARSETH Iver,812.0,https://www.strava.com/athletes/5946819
686,SLEEN Torjus,815.0,https://www.strava.com/athletes/18760483
687,SMIT Willie,816.0,https://www.strava.com/pros/1706312
688,SMITH Dion,817.0,https://www.strava.com/pros/1323252
689,SOBRERO Matteo,818.0,https://www.strava.com/athletes/7181420
690,SOLER Marc,819.0,https://www.strava.com/pros/1996868
691,SOSA Iván Ramiro,820.0,https://www.strava.com/athletes/13590474
692,SOTO Antonio Jesus,821.0,https://www.strava.com/athletes/4076156
693,SOUPE Geoffrey,822.0,https://www.strava.com/pros/2159156
694,SPRENGERS Thomas,823.0,https://www.strava.com/pros/1408559
695,STACCHIOTTI Riccardo,824.0,https://www.strava.com/athletes/9003530
696,STALNOV Nikita,825.0,https://www.strava.com/athletes/8901896
697,STANNARD Robert,826.0,https://www.strava.com/athletes/6394625
698,STEELS Stijn,827.0,https://www.strava.com/pros/1325926
699,STEIMLE Jannik,828.0,https://www.strava.com/pros/2380075
700,STEWART Jake,829.0,https://www.strava.com/pros/17096447
701,STOJNIC Veljko,830.0,https://www.strava.com/athletes/8691592
702,STOKBRO Andreas,831.0,https://www.strava.com/pros/4107267
703,STORER Michael,832.0,https://www.strava.com/pros/17191487
704,STORK Florian,833.0,https://www.strava.com/athletes/33232423
705,STRAKHOV Dmitry,834.0,https://www.strava.com/athletes/24843600
706,STUYVEN Jasper,835.0,https://www.strava.com/pros/288335
707,SUNDERLAND Dylan,837.0,https://www.strava.com/pros/1660424
708,SUREDA Jaume,838.0,https://www.strava.com/athletes/2067908
709,SÜTTERLIN Jasha,841.0,https://www.strava.com/pros/2582117
710,SWEECK Diether,842.0,https://www.strava.com/athletes/722257
711,SWEENY Harry,843.0,https://www.strava.com/athletes/743112
